line_number,previous_line_number,previous_datetime,current_datetime,delta_seconds,current_raw_line,previous_raw_line
11401,11400,2026-07-12 12:07:42,2026-07-12 10:46:58,-4844,Jul 12 10:46:58 backup01 sshd[4594]: pam_unix(sshd:session): session closed for user ops,Jul 12 12:07:42 backup01 sshd[6632]: Connection closed by authenticating user j.maguire 192.0.2.30 port 31353 [preauth]
11407,11406,2026-07-12 12:11:52,2026-07-12 12:11:15,-37,Jul 12 12:11:15 backup01 sudo:    j.singer : TTY=pts/2 ; PWD=/home/j.singer ; USER=root ; COMMAND=/usr/bin/systemctl status ssh,Jul 12 12:11:52 backup01 sshd[9121]: Failed password for arun from 192.0.2.11 port 61894 ssh2
11409,11408,2026-07-12 12:15:28,2026-07-12 11:45:22,-1806,Jul 12 11:45:22 backup01 sshd[7187]: pam_unix(sshd:session): session closed for user j.singer,Jul 12 12:15:28 backup01 sshd[9304]: Connection closed by authenticating user arun 192.0.2.31 port 43320 [preauth]
11411,11410,2026-07-12 12:17:17,2026-07-12 11:18:24,-3533,Jul 12 11:18:24 backup01 sshd[2332]: pam_unix(sshd:session): session closed for user ops,Jul 12 12:17:17 backup01 sshd[2076]: Invalid user git from 192.0.2.20 port 49546
11423,11422,2026-07-12 12:21:42,2026-07-12 11:56:00,-1542,Jul 12 11:56:00 backup01 sshd[4553]: pam_unix(sshd:session): session closed for user j.maguire,Jul 12 12:21:42 backup01 sshd[7468]: pam_unix(sshd:session): session opened for user j.maguire by (uid=0)
11448,11447,2026-07-12 12:34:46,2026-07-12 12:34:37,-9,Jul 12 12:34:37 backup01 sshd[4360]: pam_unix(sshd:session): session opened for user backup by (uid=0),Jul 12 12:34:46 backup01 sshd[8861]: Accepted password for ops from 192.0.2.31 port 61854 ssh2
11451,11450,2026-07-12 12:35:08,2026-07-12 12:21:42,-806,Jul 12 12:21:42 backup01 sshd[6331]: pam_unix(sshd:session): session closed for user j.maguire,Jul 12 12:35:08 backup01 sshd[2201]: Connection closed by authenticating user j.singer 198.51.100.24 port 35163 [preauth]
11455,11454,2026-07-12 12:39:30,2026-07-12 12:39:19,-11,Jul 12 12:39:19 backup01 sshd[2954]: pam_unix(sshd:session): session opened for user j.singer by (uid=0),Jul 12 12:39:30 backup01 sshd[6244]: Connection closed by authenticating user j.maguire 198.51.100.24 port 57204 [preauth]
11462,11461,2026-07-12 12:45:37,2026-07-12 12:02:43,-2574,Jul 12 12:02:43 backup01 sshd[7008]: pam_unix(sshd:session): session closed for user j.singer,Jul 12 12:45:37 backup01 sshd[9313]: Invalid user git from 192.0.2.10 port 56208
11469,11468,2026-07-12 12:51:35,2026-07-12 12:34:10,-1045,Jul 12 12:34:10 backup01 sshd[4468]: pam_unix(sshd:session): session closed for user backup,Jul 12 12:51:35 backup01 sshd[3483]: Connection closed by authenticating user arun 192.0.2.30 port 56135 [preauth]
11473,11472,2026-07-12 12:55:43,2026-07-12 12:55:36,-7,Jul 12 12:55:36 backup01 sshd[3169]: pam_unix(sshd:session): session opened for user ops by (uid=0),Jul 12 12:55:43 backup01 sshd[5977]: pam_unix(sshd:session): session opened for user arun by (uid=0)
11482,11481,2026-07-12 13:04:29,2026-07-12 12:34:37,-1792,Jul 12 12:34:37 backup01 sshd[6983]: pam_unix(sshd:session): session closed for user backup,Jul 12 13:04:29 backup01 CRON[1456]: pam_unix(cron:session): session opened for user root by (uid=0)
11489,11488,2026-07-12 13:06:24,2026-07-12 12:26:34,-2390,Jul 12 12:26:34 backup01 sshd[7278]: pam_unix(sshd:session): session closed for user j.singer,Jul 12 13:06:24 backup01 sshd[7440]: pam_unix(sshd:session): session opened for user arun by (uid=0)
11491,11490,2026-07-12 13:07:20,2026-07-12 12:27:29,-2391,Jul 12 12:27:29 backup01 sshd[9199]: pam_unix(sshd:session): session closed for user ops,Jul 12 13:07:20 backup01 sshd[2291]: Invalid user oracle from 192.0.2.30 port 64892
11495,11494,2026-07-12 13:12:24,2026-07-12 12:58:26,-838,Jul 12 12:58:26 backup01 sshd[5361]: pam_unix(sshd:session): session closed for user backup,Jul 12 13:12:24 backup01 sshd[3392]: Accepted password for j.singer from 198.51.100.25 port 41119 ssh2
11503,11502,2026-07-12 13:18:07,2026-07-12 12:23:32,-3275,Jul 12 12:23:32 backup01 sshd[4440]: pam_unix(sshd:session): session closed for user backup,Jul 12 13:18:07 backup01 sshd[4061]: Invalid user admin from 198.51.100.24 port 41669
11518,11517,2026-07-12 13:25:51,2026-07-12 12:26:06,-3585,Jul 12 12:26:06 backup01 sshd[2045]: pam_unix(sshd:session): session closed for user j.maguire,Jul 12 13:25:51 backup01 sshd[6342]: Accepted password for arun from 192.0.2.30 port 44230 ssh2
11521,11520,2026-07-12 13:25:51,2026-07-12 12:08:47,-4624,Jul 12 12:08:47 backup01 sshd[5655]: pam_unix(sshd:session): session closed for user backup,Jul 12 13:25:51 backup01 sudo:    arun : TTY=pts/4 ; PWD=/home/arun ; USER=root ; COMMAND=/usr/bin/systemctl status ssh
11526,11525,2026-07-12 13:29:05,2026-07-12 12:39:19,-2986,Jul 12 12:39:19 backup01 sshd[3770]: pam_unix(sshd:session): session closed for user j.singer,Jul 12 13:29:05 backup01 sshd[6901]: Accepted password for arun from 192.0.2.40 port 32806 ssh2
11531,11530,2026-07-12 13:30:57,2026-07-12 12:21:14,-4183,Jul 12 12:21:14 backup01 sshd[9556]: pam_unix(sshd:session): session closed for user arun,Jul 12 13:30:57 backup01 sshd[6193]: Accepted password for backup from 192.0.2.31 port 31420 ssh2
11533,11532,2026-07-12 13:30:57,2026-07-12 12:55:43,-2114,Jul 12 12:55:43 backup01 sshd[1243]: pam_unix(sshd:session): session closed for user arun,Jul 12 13:30:57 backup01 sshd[5897]: pam_unix(sshd:session): session opened for user backup by (uid=0)
11534,11533,2026-07-12 12:55:43,2026-07-12 12:24:10,-1893,Jul 12 12:24:10 backup01 sshd[2208]: pam_unix(sshd:session): session closed for user j.maguire,Jul 12 12:55:43 backup01 sshd[1243]: pam_unix(sshd:session): session closed for user arun
11535,11534,2026-07-12 12:24:10,2026-07-12 12:11:15,-775,Jul 12 12:11:15 backup01 sshd[5939]: pam_unix(sshd:session): session closed for user j.singer,Jul 12 12:24:10 backup01 sshd[2208]: pam_unix(sshd:session): session closed for user j.maguire
11542,11541,2026-07-12 13:44:03,2026-07-12 12:18:09,-5154,Jul 12 12:18:09 backup01 sshd[2486]: pam_unix(sshd:session): session closed for user backup,Jul 12 13:44:03 backup01 sshd[3602]: Accepted password for arun from 192.0.2.10 port 63563 ssh2
11544,11543,2026-07-12 13:45:10,2026-07-12 13:00:30,-2680,Jul 12 13:00:30 backup01 sshd[3174]: pam_unix(sshd:session): session closed for user j.singer,Jul 12 13:45:10 backup01 sshd[1800]: Connection closed by authenticating user j.maguire 192.0.2.12 port 38720 [preauth]
11549,11548,2026-07-12 13:46:47,2026-07-12 13:46:32,-15,Jul 12 13:46:32 backup01 sudo:    arun : TTY=pts/3 ; PWD=/home/arun ; USER=root ; COMMAND=/usr/bin/systemctl restart apache2,Jul 12 13:46:47 backup01 sshd[5088]: Failed password for ops from 192.0.2.12 port 33472 ssh2
11559,11558,2026-07-12 13:59:13,2026-07-12 12:55:36,-3817,Jul 12 12:55:36 backup01 sshd[1890]: pam_unix(sshd:session): session closed for user ops,Jul 12 13:59:13 backup01 sshd[7151]: Invalid user sysadmin from 192.0.2.10 port 43270
11564,11563,2026-07-12 14:01:09,2026-07-12 14:00:37,-32,Jul 12 14:00:37 backup01 sudo:    j.maguire : TTY=pts/3 ; PWD=/home/j.maguire ; USER=root ; COMMAND=/usr/bin/systemctl restart apache2,Jul 12 14:01:09 backup01 sshd[8185]: Failed password for ops from 198.51.100.25 port 50879 ssh2
11565,11564,2026-07-12 14:00:37,2026-07-12 13:50:29,-608,Jul 12 13:50:29 backup01 sshd[3426]: pam_unix(sshd:session): session closed for user j.singer,Jul 12 14:00:37 backup01 sudo:    j.maguire : TTY=pts/3 ; PWD=/home/j.maguire ; USER=root ; COMMAND=/usr/bin/systemctl restart apache2
11566,11565,2026-07-12 13:50:29,2026-07-12 13:40:21,-608,Jul 12 13:40:21 backup01 sshd[8519]: pam_unix(sshd:session): session closed for user ops,Jul 12 13:50:29 backup01 sshd[3426]: pam_unix(sshd:session): session closed for user j.singer
11571,11570,2026-07-12 14:07:16,2026-07-12 13:06:24,-3652,Jul 12 13:06:24 backup01 sshd[1560]: pam_unix(sshd:session): session closed for user arun,Jul 12 14:07:16 backup01 sshd[1960]: Failed password for arun from 192.0.2.21 port 57632 ssh2
11585,11584,2026-07-12 14:20:54,2026-07-12 13:29:05,-3109,Jul 12 13:29:05 backup01 sshd[3079]: pam_unix(sshd:session): session closed for user arun,Jul 12 14:20:54 backup01 sshd[5482]: Invalid user ubuntu from 192.0.2.21 port 33167
11593,11592,2026-07-12 14:27:11,2026-07-12 14:00:37,-1594,Jul 12 14:00:37 backup01 sshd[5418]: pam_unix(sshd:session): session closed for user j.maguire,Jul 12 14:27:11 backup01 sshd[5016]: Failed password for j.singer from 192.0.2.12 port 41216 ssh2
11596,11595,2026-07-12 14:31:03,2026-07-12 13:23:18,-4065,Jul 12 13:23:18 backup01 sshd[2751]: pam_unix(sshd:session): session closed for user arun,Jul 12 14:31:03 backup01 sshd[4150]: Connection closed by authenticating user ops 192.0.2.11 port 40242 [preauth]
11607,11606,2026-07-12 14:45:48,2026-07-12 13:30:57,-4491,Jul 12 13:30:57 backup01 sshd[6199]: pam_unix(sshd:session): session closed for user backup,Jul 12 14:45:48 backup01 sshd[7783]: Invalid user mysql from 192.0.2.11 port 57937
11608,11607,2026-07-12 13:30:57,2026-07-12 13:28:27,-150,Jul 12 13:28:27 backup01 sshd[7851]: pam_unix(sshd:session): session closed for user arun,Jul 12 13:30:57 backup01 sshd[6199]: pam_unix(sshd:session): session closed for user backup
11622,11621,2026-07-12 14:58:32,2026-07-12 13:46:32,-4320,Jul 12 13:46:32 backup01 sshd[8819]: pam_unix(sshd:session): session closed for user arun,Jul 12 14:58:32 backup01 sshd[7323]: Accepted password for ops from 198.51.100.23 port 38763 ssh2
11640,11639,2026-07-12 15:14:27,2026-07-12 14:50:53,-1414,Jul 12 14:50:53 backup01 sshd[8771]: pam_unix(sshd:session): session closed for user backup,Jul 12 15:14:27 backup01 sshd[1366]: Invalid user mysql from 192.0.2.30 port 33528
11666,11665,2026-07-12 15:38:29,2026-07-12 15:38:19,-10,Jul 12 15:38:19 backup01 sshd[2757]: pam_unix(sshd:session): session opened for user ops by (uid=0),Jul 12 15:38:29 backup01 sshd[2946]: Accepted password for ops from 192.0.2.30 port 44754 ssh2
11683,11682,2026-07-12 15:52:49,2026-07-12 15:48:07,-282,Jul 12 15:48:07 backup01 sshd[5893]: pam_unix(sshd:session): session closed for user j.maguire,Jul 12 15:52:49 backup01 sshd[7918]: Accepted password for arun from 198.51.100.24 port 38436 ssh2
11688,11687,2026-07-12 15:54:23,2026-07-12 15:54:12,-11,Jul 12 15:54:12 backup01 sshd[6960]: pam_unix(sshd:session): session opened for user j.maguire by (uid=0),Jul 12 15:54:23 backup01 sshd[2637]: error: maximum authentication attempts exceeded for j.maguire from 198.51.100.24 port 61893 ssh2 [preauth]
11707,11706,2026-07-12 16:06:17,2026-07-12 16:06:09,-8,Jul 12 16:06:09 backup01 sshd[1407]: pam_unix(sshd:session): session opened for user ops by (uid=0),Jul 12 16:06:17 backup01 sshd[4068]: Accepted password for backup from 192.0.2.12 port 63011 ssh2
11711,11710,2026-07-12 16:11:46,2026-07-12 15:38:19,-2007,Jul 12 15:38:19 backup01 sshd[9538]: pam_unix(sshd:session): session closed for user ops,Jul 12 16:11:46 backup01 sshd[8656]: Invalid user user from 192.0.2.31 port 54627
11715,11714,2026-07-12 16:13:14,2026-07-12 15:03:21,-4193,Jul 12 15:03:21 backup01 sshd[5259]: pam_unix(sshd:session): session closed for user j.maguire,Jul 12 16:13:14 backup01 sshd[4232]: Accepted password for arun from 192.0.2.40 port 37810 ssh2
11729,11728,2026-07-12 16:24:01,2026-07-12 15:54:12,-1789,Jul 12 15:54:12 backup01 sshd[4754]: pam_unix(sshd:session): session closed for user j.maguire,Jul 12 16:24:01 backup01 CRON[1236]: pam_unix(cron:session): session opened for user root by (uid=0)
11733,11732,2026-07-12 16:26:16,2026-07-12 15:57:40,-1716,Jul 12 15:57:40 backup01 sshd[8257]: pam_unix(sshd:session): session closed for user arun,Jul 12 16:26:16 backup01 sshd[4458]: Accepted password for arun from 192.0.2.10 port 47835 ssh2
11742,11741,2026-07-12 16:34:29,2026-07-12 15:25:59,-4110,Jul 12 15:25:59 backup01 sshd[5769]: pam_unix(sshd:session): session closed for user ops,Jul 12 16:34:29 backup01 sshd[9387]: error: maximum authentication attempts exceeded for backup from 192.0.2.12 port 50690 ssh2 [preauth]
11744,11743,2026-07-12 16:38:29,2026-07-12 15:52:49,-2740,Jul 12 15:52:49 backup01 sshd[8489]: pam_unix(sshd:session): session closed for user arun,Jul 12 16:38:29 backup01 sshd[3021]: Failed password for ops from 192.0.2.31 port 44394 ssh2
11746,11745,2026-07-12 16:40:23,2026-07-12 15:38:29,-3714,Jul 12 15:38:29 backup01 sshd[3069]: pam_unix(sshd:session): session closed for user ops,Jul 12 16:40:23 backup01 sshd[7598]: Accepted password for j.maguire from 192.0.2.40 port 47405 ssh2
11749,11748,2026-07-12 16:40:56,2026-07-12 15:26:35,-4461,Jul 12 15:26:35 backup01 sshd[9705]: pam_unix(sshd:session): session closed for user j.singer,Jul 12 16:40:56 backup01 CRON[7904]: pam_unix(cron:session): session opened for user root by (uid=0)
11762,11761,2026-07-12 16:50:28,2026-07-12 16:06:09,-2659,Jul 12 16:06:09 backup01 sshd[8051]: pam_unix(sshd:session): session closed for user ops,Jul 12 16:50:28 backup01 sshd[6811]: pam_unix(sshd:session): session opened for user backup by (uid=0)
11765,11764,2026-07-12 16:52:06,2026-07-12 16:51:45,-21,Jul 12 16:51:45 backup01 sshd[2525]: pam_unix(sshd:session): session opened for user j.maguire by (uid=0),Jul 12 16:52:06 backup01 CRON[7341]: pam_unix(cron:session): session opened for user root by (uid=0)
11775,11774,2026-07-12 16:58:37,2026-07-12 16:13:53,-2684,Jul 12 16:13:53 backup01 sshd[2121]: pam_unix(sshd:session): session closed for user j.maguire,Jul 12 16:58:37 backup01 sshd[6359]: Connection closed by authenticating user j.maguire 198.51.100.23 port 32151 [preauth]
11776,11775,2026-07-12 16:13:53,2026-07-12 15:43:25,-1828,Jul 12 15:43:25 backup01 sshd[4303]: pam_unix(sshd:session): session closed for user backup,Jul 12 16:13:53 backup01 sshd[2121]: pam_unix(sshd:session): session closed for user j.maguire
11791,11790,2026-07-12 17:14:11,2026-07-12 16:40:23,-2028,Jul 12 16:40:23 backup01 sshd[9518]: pam_unix(sshd:session): session closed for user j.maguire,Jul 12 17:14:11 backup01 sshd[2682]: Failed password for arun from 192.0.2.10 port 58710 ssh2
11792,11791,2026-07-12 16:40:23,2026-07-12 16:13:14,-1629,Jul 12 16:13:14 backup01 sshd[5951]: pam_unix(sshd:session): session closed for user arun,Jul 12 16:40:23 backup01 sshd[9518]: pam_unix(sshd:session): session closed for user j.maguire
11800,11799,2026-07-12 17:21:49,2026-07-12 16:19:09,-3760,Jul 12 16:19:09 backup01 sshd[2835]: pam_unix(sshd:session): session closed for user j.singer,Jul 12 17:21:49 backup01 sshd[1527]: pam_unix(sshd:session): session opened for user arun by (uid=0)
11803,11802,2026-07-12 17:23:18,2026-07-12 17:21:49,-89,Jul 12 17:21:49 backup01 sudo:    arun : TTY=pts/1 ; PWD=/home/arun ; USER=root ; COMMAND=/usr/bin/systemctl restart apache2,Jul 12 17:23:18 backup01 sshd[9037]: Failed password for j.singer from 192.0.2.31 port 55508 ssh2
11813,11812,2026-07-12 17:31:53,2026-07-12 17:31:49,-4,Jul 12 17:31:49 backup01 sshd[2283]: pam_unix(sshd:session): session opened for user j.singer by (uid=0),Jul 12 17:31:53 backup01 sshd[4285]: Accepted password for backup from 198.51.100.23 port 42444 ssh2
11815,11814,2026-07-12 17:31:53,2026-07-12 17:31:49,-4,Jul 12 17:31:49 backup01 sudo:    j.singer : TTY=pts/3 ; PWD=/home/j.singer ; USER=root ; COMMAND=/usr/bin/journalctl -n 50,Jul 12 17:31:53 backup01 sshd[5091]: pam_unix(sshd:session): session opened for user backup by (uid=0)
11836,11835,2026-07-12 17:47:11,2026-07-12 16:26:16,-4855,Jul 12 16:26:16 backup01 sshd[9589]: pam_unix(sshd:session): session closed for user arun,Jul 12 17:47:11 backup01 sshd[7112]: Connection closed by authenticating user j.singer 198.51.100.26 port 30277 [preauth]
11841,11840,2026-07-12 17:54:05,2026-07-12 16:51:45,-3740,Jul 12 16:51:45 backup01 sshd[5365]: pam_unix(sshd:session): session closed for user j.maguire,Jul 12 17:54:05 backup01 sshd[5558]: error: maximum authentication attempts exceeded for j.singer from 198.51.100.23 port 51566 ssh2 [preauth]
11851,11850,2026-07-12 18:01:36,2026-07-12 18:01:13,-23,Jul 12 18:01:13 backup01 sshd[7758]: pam_unix(sshd:session): session opened for user backup by (uid=0),Jul 12 18:01:36 backup01 sshd[7769]: Accepted password for backup from 192.0.2.40 port 64232 ssh2
11854,11853,2026-07-12 18:02:15,2026-07-12 18:01:13,-62,Jul 12 18:01:13 backup01 sudo:    backup : TTY=pts/0 ; PWD=/home/backup ; USER=root ; COMMAND=/usr/bin/systemctl restart apache2,Jul 12 18:02:15 backup01 sshd[4687]: Failed password for backup from 192.0.2.11 port 51939 ssh2
11855,11854,2026-07-12 18:01:13,2026-07-12 17:21:49,-2364,Jul 12 17:21:49 backup01 sshd[6166]: pam_unix(sshd:session): session closed for user arun,Jul 12 18:01:13 backup01 sudo:    backup : TTY=pts/0 ; PWD=/home/backup ; USER=root ; COMMAND=/usr/bin/systemctl restart apache2
11860,11859,2026-07-12 18:06:47,2026-07-12 18:06:34,-13,Jul 12 18:06:34 backup01 sshd[9528]: pam_unix(sshd:session): session opened for user ops by (uid=0),Jul 12 18:06:47 backup01 sshd[3895]: error: maximum authentication attempts exceeded for arun from 192.0.2.21 port 34078 ssh2 [preauth]
11873,11872,2026-07-12 18:10:09,2026-07-12 17:31:53,-2296,Jul 12 17:31:53 backup01 sshd[6910]: pam_unix(sshd:session): session closed for user backup,Jul 12 18:10:09 backup01 sudo:    backup : TTY=pts/2 ; PWD=/home/backup ; USER=root ; COMMAND=/usr/bin/du -sh /var/log
11877,11876,2026-07-12 18:15:31,2026-07-12 16:50:28,-5103,Jul 12 16:50:28 backup01 sshd[8193]: pam_unix(sshd:session): session closed for user backup,Jul 12 18:15:31 backup01 sshd[2009]: Accepted password for j.maguire from 192.0.2.12 port 59115 ssh2
11879,11878,2026-07-12 18:18:41,2026-07-12 18:08:14,-627,Jul 12 18:08:14 backup01 sshd[8493]: pam_unix(sshd:session): session closed for user backup,Jul 12 18:18:41 backup01 sshd[5712]: Failed password for arun from 192.0.2.21 port 58419 ssh2
11885,11884,2026-07-12 18:26:07,2026-07-12 18:26:05,-2,Jul 12 18:26:05 backup01 sshd[8239]: pam_unix(sshd:session): session opened for user j.singer by (uid=0),Jul 12 18:26:07 backup01 sshd[3530]: error: maximum authentication attempts exceeded for arun from 192.0.2.31 port 47188 ssh2 [preauth]
11887,11886,2026-07-12 18:27:24,2026-07-12 17:31:49,-3335,Jul 12 17:31:49 backup01 sshd[9061]: pam_unix(sshd:session): session closed for user j.singer,Jul 12 18:27:24 backup01 sshd[4687]: Invalid user administrator from 198.51.100.26 port 33019
11891,11890,2026-07-12 18:29:10,2026-07-12 18:29:08,-2,Jul 12 18:29:08 backup01 sshd[5353]: pam_unix(sshd:session): session opened for user j.maguire by (uid=0),Jul 12 18:29:10 backup01 sshd[4923]: Accepted password for j.singer from 192.0.2.30 port 30730 ssh2
11893,11892,2026-07-12 18:29:10,2026-07-12 17:35:03,-3247,Jul 12 17:35:03 backup01 sshd[7175]: pam_unix(sshd:session): session closed for user j.maguire,Jul 12 18:29:10 backup01 sshd[7305]: pam_unix(sshd:session): session opened for user j.singer by (uid=0)
11897,11896,2026-07-12 18:32:34,2026-07-12 18:06:34,-1560,Jul 12 18:06:34 backup01 sshd[4529]: pam_unix(sshd:session): session closed for user ops,Jul 12 18:32:34 backup01 sshd[1347]: Failed password for ops from 192.0.2.30 port 36514 ssh2
11898,11897,2026-07-12 18:06:34,2026-07-12 17:09:14,-3440,Jul 12 17:09:14 backup01 sshd[5351]: pam_unix(sshd:session): session closed for user j.singer,Jul 12 18:06:34 backup01 sshd[4529]: pam_unix(sshd:session): session closed for user ops
